path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_5747/5747.gml,graphs/main/all_8/graph_5747/5747.gml,0.8251052144410949,[-0.52536024 -0.33273951],21
graphs/main/all_8/graph_5748/5748.gml,graphs/main/all_8/graph_5748/5748.gml,0.8178365934748083,[0.52080959 0.32279094],24
graphs/main/all_8/graph_5749/5749.gml,graphs/main/all_8/graph_5749/5749.gml,0.7065460487745776,[-2.64545781  0.33980952],21
graphs/main/all_8/graph_575/575.gml,graphs/main/all_8/graph_575/575.gml,0.7215406824569182,[-2.13635293  0.37261093],54
graphs/main/all_8/graph_5750/5750.gml,graphs/main/all_8/graph_5750/5750.gml,0.7834633661130224,[-0.56599493 -0.35171026],36
graphs/main/all_8/graph_5751/5751.gml,graphs/main/all_8/graph_5751/5751.gml,0.8163832801740092,[0.5155954  0.32331778],39
graphs/main/all_8/graph_5752/5752.gml,graphs/main/all_8/graph_5752/5752.gml,0.7944808101634224,[0.5691469 0.3596101],24
graphs/main/all_8/graph_5753/5753.gml,graphs/main/all_8/graph_5753/5753.gml,0.8255290695248835,[0.52361318 0.33054111],39
graphs/main/all_8/graph_5754/5754.gml,graphs/main/all_8/graph_5754/5754.gml,0.836190420409362,[0.5422967  0.34377671],33
graphs/main/all_8/graph_5755/5755.gml,graphs/main/all_8/graph_5755/5755.gml,0.8717929774496154,[0.50088292 0.32053807],24
graphs/main/all_8/graph_5756/5756.gml,graphs/main/all_8/graph_5756/5756.gml,0.565069322125881,[1.94911887 0.40490857],18
graphs/main/all_8/graph_5757/5757.gml,graphs/main/all_8/graph_5757/5757.gml,0.6238759294021526,[-2.60197725  0.58920437],21
graphs/main/all_8/graph_5758/5758.gml,graphs/main/all_8/graph_5758/5758.gml,0.7515299733708963,[6.81573125 3.47611721],78
graphs/main/all_8/graph_5759/5759.gml,graphs/main/all_8/graph_5759/5759.gml,0.7856041230633074,[-0.49138561 -0.31287847],24
graphs/main/all_8/graph_576/576.gml,graphs/main/all_8/graph_576/576.gml,0.8587654285831142,[-0.61438696 -0.34126426],36
graphs/main/all_8/graph_5760/5760.gml,graphs/main/all_8/graph_5760/5760.gml,0.6129201972612411,[ 2.6386451  -1.01029239],30
graphs/main/all_8/graph_5761/5761.gml,graphs/main/all_8/graph_5761/5761.gml,0.7226929145272745,[-2.68353208  0.33366791],21
graphs/main/all_8/graph_5762/5762.gml,graphs/main/all_8/graph_5762/5762.gml,0.8011395475373313,[0.5169006  0.33034763],39
graphs/main/all_8/graph_5763/5763.gml,graphs/main/all_8/graph_5763/5763.gml,0.8365699188318794,[-0.48119827 -0.31187846],24
graphs/main/all_8/graph_5764/5764.gml,graphs/main/all_8/graph_5764/5764.gml,0.7455670486312556,[-2.62398443 -0.37552694],51
graphs/main/all_8/graph_5765/5765.gml,graphs/main/all_8/graph_5765/5765.gml,0.8793439191466295,[-0.50533788 -0.32720487],24
graphs/main/all_8/graph_5766/5766.gml,graphs/main/all_8/graph_5766/5766.gml,0.7464976109947886,[-3.64889018  0.37785585],24
graphs/main/all_8/graph_5767/5767.gml,graphs/main/all_8/graph_5767/5767.gml,0.6708578538018282,[-2.51219971 -0.77364606],33
graphs/main/all_8/graph_5768/5768.gml,graphs/main/all_8/graph_5768/5768.gml,0.7103896914608087,[ 2.47319161 -0.83869943],57
graphs/main/all_8/graph_5769/5769.gml,graphs/main/all_8/graph_5769/5769.gml,0.7270422363502506,[-2.56779268 -0.38486782],30
graphs/main/all_8/graph_577/577.gml,graphs/main/all_8/graph_577/577.gml,0.7755307322174216,[-2.50375009 -1.21282942],27
graphs/main/all_8/graph_5770/5770.gml,graphs/main/all_8/graph_5770/5770.gml,0.7998166448145368,[0.50655227 0.32772575],60
graphs/main/all_8/graph_5771/5771.gml,graphs/main/all_8/graph_5771/5771.gml,0.7731925377188253,[-2.38275006  0.78217693],33
graphs/main/all_8/graph_5772/5772.gml,graphs/main/all_8/graph_5772/5772.gml,0.8009985806153422,[0.51019031 0.32713383],21
graphs/main/all_8/graph_5773/5773.gml,graphs/main/all_8/graph_5773/5773.gml,0.6708578538020776,[-2.51219937  0.79714904],27
graphs/main/all_8/graph_5774/5774.gml,graphs/main/all_8/graph_5774/5774.gml,0.6915501156710083,[-2.24001531 -0.41355873],24
graphs/main/all_8/graph_5775/5775.gml,graphs/main/all_8/graph_5775/5775.gml,0.7714922024829834,[-2.65685992  0.35214508],18
graphs/main/all_8/graph_5776/5776.gml,graphs/main/all_8/graph_5776/5776.gml,0.8159478237167306,[0.50764763 0.31939037],51
graphs/main/all_8/graph_5777/5777.gml,graphs/main/all_8/graph_5777/5777.gml,0.8630190093444886,[-0.48330739 -0.31064818],24
graphs/main/all_8/graph_5778/5778.gml,graphs/main/all_8/graph_5778/5778.gml,0.741117686506178,[-2.56162733 -0.42093692],42
graphs/main/all_8/graph_5779/5779.gml,graphs/main/all_8/graph_5779/5779.gml,0.6936785308065542,[-2.55373861 -0.96110766],45
graphs/main/all_8/graph_578/578.gml,graphs/main/all_8/graph_578/578.gml,0.9321421044015618,[0.58207378 0.3330328 ],21
graphs/main/all_8/graph_5780/5780.gml,graphs/main/all_8/graph_5780/5780.gml,0.8299426348465334,[ 0.46497221 -1.2678319 ],63
graphs/main/all_8/graph_5781/5781.gml,graphs/main/all_8/graph_5781/5781.gml,0.8353120723429829,[ 0.53488382 -2.80043817],21
graphs/main/all_8/graph_5782/5782.gml,graphs/main/all_8/graph_5782/5782.gml,0.8716394454613227,[0.49819711 0.31922919],24
graphs/main/all_8/graph_5783/5783.gml,graphs/main/all_8/graph_5783/5783.gml,0.669439525974364,[-2.64351624 -0.5373449 ],51
graphs/main/all_8/graph_5784/5784.gml,graphs/main/all_8/graph_5784/5784.gml,0.7377377640314904,[ 2.56323594 -0.39201839],33
graphs/main/all_8/graph_5785/5785.gml,graphs/main/all_8/graph_5785/5785.gml,0.7753758505289695,[ 2.62092071 -0.36728572],33
graphs/main/all_8/graph_5786/5786.gml,graphs/main/all_8/graph_5786/5786.gml,0.6816531379955723,[ 2.60865217 -0.95656597],36
graphs/main/all_8/graph_5787/5787.gml,graphs/main/all_8/graph_5787/5787.gml,0.7417856196524923,[-2.55394421 -1.16924029],54
graphs/main/all_8/graph_5788/5788.gml,graphs/main/all_8/graph_5788/5788.gml,0.7917566751526632,[ 2.58230523 -0.40764723],33
graphs/main/all_8/graph_5789/5789.gml,graphs/main/all_8/graph_5789/5789.gml,0.6112581108312516,[-2.48549377 -0.7701538 ],30
graphs/main/all_8/graph_579/579.gml,graphs/main/all_8/graph_579/579.gml,0.8629554544657674,[-0.62437829  1.22924121],48
graphs/main/all_8/graph_5790/5790.gml,graphs/main/all_8/graph_5790/5790.gml,0.7728326718957249,[-0.4841044  -0.31747294],24
graphs/main/all_8/graph_5791/5791.gml,graphs/main/all_8/graph_5791/5791.gml,0.7389511690662293,[ 3.6529566 -1.169964 ],48
graphs/main/all_8/graph_5792/5792.gml,graphs/main/all_8/graph_5792/5792.gml,0.7117007093328943,[2.48714077 0.7960914 ],33
graphs/main/all_8/graph_5793/5793.gml,graphs/main/all_8/graph_5793/5793.gml,0.8818283623580103,[-0.45826874 -0.30372786],24
graphs/main/all_8/graph_5794/5794.gml,graphs/main/all_8/graph_5794/5794.gml,0.6836773595544429,[-2.26573773 -0.43191618],27
graphs/main/all_8/graph_5795/5795.gml,graphs/main/all_8/graph_5795/5795.gml,0.8706639473527925,[-0.43890223 -0.29162606],24
graphs/main/all_8/graph_5796/5796.gml,graphs/main/all_8/graph_5796/5796.gml,0.7681135594433375,[ 2.64232351 -0.39940543],21
graphs/main/all_8/graph_5797/5797.gml,graphs/main/all_8/graph_5797/5797.gml,0.8257076089857979,[ 2.66020897 -0.37016361],33
graphs/main/all_8/graph_5798/5798.gml,graphs/main/all_8/graph_5798/5798.gml,0.6613847624392618,[2.53929499 0.73328977],30
graphs/main/all_8/graph_5799/5799.gml,graphs/main/all_8/graph_5799/5799.gml,0.8129680673089156,[-0.4623683  -0.30958834],24
graphs/main/all_8/graph_58/58.gml,graphs/main/all_8/graph_58/58.gml,0.7186318321070826,[-2.47703439  0.37395453],30
graphs/main/all_8/graph_580/580.gml,graphs/main/all_8/graph_580/580.gml,0.6585329572607745,[ 2.48049632 -0.549188  ],30
graphs/main/all_8/graph_5800/5800.gml,graphs/main/all_8/graph_5800/5800.gml,0.7216423116187932,[-2.50500402  0.81640334],42
graphs/main/all_8/graph_5801/5801.gml,graphs/main/all_8/graph_5801/5801.gml,0.7596185649985178,[-2.51660345  0.79805977],36
graphs/main/all_8/graph_5802/5802.gml,graphs/main/all_8/graph_5802/5802.gml,0.7863713908723956,[0.49242863 0.3127265 ],51
graphs/main/all_8/graph_5803/5803.gml,graphs/main/all_8/graph_5803/5803.gml,0.8104415010577726,[0.52736639 0.34015103],21
graphs/main/all_8/graph_5804/5804.gml,graphs/main/all_8/graph_5804/5804.gml,0.7639683204183225,[ 2.63812829 -0.33602726],21
graphs/main/all_8/graph_5805/5805.gml,graphs/main/all_8/graph_5805/5805.gml,0.6097501774074148,[1.61134972 0.19676059],54
graphs/main/all_8/graph_5806/5806.gml,graphs/main/all_8/graph_5806/5806.gml,0.7918910221766233,[0.49371326 0.31963983],24
graphs/main/all_8/graph_5807/5807.gml,graphs/main/all_8/graph_5807/5807.gml,0.7754009878970158,[-2.68831075  0.31901075],24
graphs/main/all_8/graph_5808/5808.gml,graphs/main/all_8/graph_5808/5808.gml,0.7552530265369384,[-2.54038288  0.4313344 ],33
graphs/main/all_8/graph_5809/5809.gml,graphs/main/all_8/graph_5809/5809.gml,0.7750856777687338,[ 2.60814851 -0.36625911],33
graphs/main/all_8/graph_581/581.gml,graphs/main/all_8/graph_581/581.gml,0.7583287911572771,[-0.65247196  1.22128723],42
graphs/main/all_8/graph_5810/5810.gml,graphs/main/all_8/graph_5810/5810.gml,0.6255776732023024,[ 2.56161609 -0.69171872],84
graphs/main/all_8/graph_5811/5811.gml,graphs/main/all_8/graph_5811/5811.gml,0.7327853089909495,[-0.50517385 -0.33018024],21
